ID,IG,IS,VD,VG,VS,absID,absIG,combination,date,filename,gm2,hour,remarks,sample,sqrtID,target,temperature,thickness,title,uniqueID
0.00262837,-0.00262782,-9.9269000000000014E-11,3,0.1,0,0.00262837,0.00262782,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.3035659246318173E-05,11:10:51,BAD,G46,0.051267631113598375,250-180-G46,180,250,Transfer stab,250-180-G46
0.00258163,-0.00258084,-1.42998E-10,3,0.15,0,0.00258163,0.00258084,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.5068061498006875E-05,11:10:51,BAD,G46,0.05080974316014597,250-180-G46,180,250,Transfer stab,250-180-G46
0.00253465,-0.00253427,-1.5130100000000002E-10,3,0.2,0,0.00253465,0.00253427,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.65436640890042E-05,11:10:51,BAD,G46,0.050345307626431281,250-180-G46,180,250,Transfer stab,250-180-G46
0.00248796,-0.0024875,-1.3495700000000002E-10,3,0.25,0,0.00248796,0.0024875,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.7457510953777958E-05,11:10:51,BAD,G46,0.049879454688278216,250-180-G46,180,250,Transfer stab,250-180-G46
0.00244136,-0.00244106,-1.7167700000000002E-10,3,0.3,0,0.00244136,0.00244106,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.86487837166317E-05,11:10:51,BAD,G46,0.049410120420820672,250-180-G46,180,250,Transfer stab,250-180-G46
0.00239492,-0.00239469,-1.7566700000000003E-10,3,0.35000000000000003,0,0.00239492,0.00239469,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.011923487204443E-05,11:10:51,BAD,G46,0.048937919857713612,250-180-G46,180,250,Transfer stab,250-180-G46
0.00234845,-0.00234787,-1.8001200000000002E-10,3,0.4,0,0.00234845,0.00234787,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.2261663080295142E-05,11:10:51,BAD,G46,0.048460808907817461,250-180-G46,180,250,Transfer stab,250-180-G46
0.00230183,-0.00230111,-2.0268300000000002E-10,3,0.45,0,0.00230183,0.00230111,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.502564303198937E-05,11:10:51,BAD,G46,0.047977390508446786,250-180-G46,180,250,Transfer stab,250-180-G46
0.00225492,-0.00225436,-2.08708E-10,3,0.5,0,0.00225492,0.00225436,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.5591617625875465E-05,11:10:51,BAD,G46,0.047485997936233794,250-180-G46,180,250,Transfer stab,250-180-G46
0.00220897,-0.00220862,-2.2003100000000002E-10,3,0.55,0,0.00220897,0.00220862,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.6626399462442731E-05,11:10:51,BAD,G46,0.046999680849980248,250-180-G46,180,250,Transfer stab,250-180-G46
0.00216253,-0.0021622,-2.26179E-10,3,0.6,0,0.00216253,0.0021622,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,9.9003927703450925E-05,11:10:51,BAD,G46,0.046503010655225323,250-180-G46,180,250,Transfer stab,250-180-G46
0.00211643,-0.00211565,-2.36409E-10,3,0.65,0,0.00211643,0.00211565,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00010144249903200235,11:10:51,BAD,G46,0.046004673675616913,250-180-G46,180,250,Transfer stab,250-180-G46
0.00206987,-0.00206962,-2.63287E-10,3,0.70000000000000007,0,0.00206987,0.00206962,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00010370212807517375,11:10:51,BAD,G46,0.045495823984185627,250-180-G46,180,250,Transfer stab,250-180-G46
0.0020237700000000003,-0.00202328,-2.71363E-10,3,0.75,0,0.0020237700000000003,0.00202328,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00010553366345399169,11:10:51,BAD,G46,0.044986331257394173,250-180-G46,180,250,Transfer stab,250-180-G46
0.00197745,-0.00197696,-2.7973E-10,3,0.8,0,0.00197745,0.00197696,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00010834948003375846,11:10:51,BAD,G46,0.044468528196916976,250-180-G46,180,250,Transfer stab,250-180-G46
0.0019312,-0.00193062,-2.9956500000000004E-10,3,0.85000000000000009,0,0.0019312,0.00193062,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00011073079223433553,11:10:51,BAD,G46,0.04394542069431126,250-180-G46,180,250,Transfer stab,250-180-G46
0.0018849700000000001,-0.00188443,-3.19787E-10,3,0.9,0,0.0018849700000000001,0.00188443,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00011312585039724784,11:10:51,BAD,G46,0.043416241200730406,250-180-G46,180,250,Transfer stab,250-180-G46
0.00183885,-0.00183814,-3.29376E-10,3,0.95000000000000007,0,0.00183885,0.00183814,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00011640369310517815,11:10:51,BAD,G46,0.042881814327287972,250-180-G46,180,250,Transfer stab,250-180-G46
0.0017924500000000001,-0.0017920500000000001,-3.5419500000000004E-10,3,1,0,0.0017924500000000001,0.0017920500000000001,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00011921656452026475,11:10:51,BAD,G46,0.042337335768798681,250-180-G46,180,250,Transfer stab,250-180-G46
0.0017464,-0.0017458200000000001,-3.65252E-10,3,1.05,0,0.0017464,0.0017458200000000001,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00012152838312844224,11:10:51,BAD,G46,0.041789950945173411,250-180-G46,180,250,Transfer stab,250-180-G46
0.00170032,-0.00169974,-3.7972400000000004E-10,3,1.1,0,0.00170032,0.00169974,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00012446408390405408,11:10:51,BAD,G46,0.041234936643579315,250-180-G46,180,250,Transfer stab,250-180-G46
0.0016544,-0.0016538,-4.0300600000000006E-10,3,1.1500000000000001,0,0.0016544,0.0016538,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00012767856974907861,11:10:51,BAD,G46,0.04067431622043572,250-180-G46,180,250,Transfer stab,250-180-G46
0.00160841,-0.00160804,-4.17452E-10,3,1.2,0,0.00160841,0.00160804,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00013071708519530402,11:10:51,BAD,G46,0.040104987221042721,250-180-G46,180,250,Transfer stab,250-180-G46
0.0015627,-0.00156244,-4.3916400000000005E-10,3,1.25,0,0.0015627,0.00156244,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00013376305285789817,11:10:51,BAD,G46,0.039531000493283751,250-180-G46,180,250,Transfer stab,250-180-G46
0.00151698,-0.0015164900000000001,-4.5753100000000003E-10,3,1.3,0,0.00151698,0.0015164900000000001,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00013810163431755777,11:10:51,BAD,G46,0.038948427439371672,250-180-G46,180,250,Transfer stab,250-180-G46
0.00147117,-0.00147067,-4.69408E-10,3,1.35,0,0.00147117,0.00147067,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,0.00014204792732410985,11:10:51,BAD,G46,0.038355833976072007,250-180-G46,180,250,Transfer stab,250-180-G46
